IdRegional;Municipio
619;0 - BELVEDERE - ANTIOQUIA
620;0 - BENGALA - ANTIOQUIA
621;0 - BENITEZ - NARINO
622;0 - BENJAMIN HERRERA - NARINO
623;0 - BENJAMIN HERRERA (SAN VICENTE) - CAUCA
624;13094 - BERASTEGUI - CORDOBA
625;6006 - BERBEO - BOYACA
626;27020 - BERBEO - SANTANDER
627;0 - BERIGUADO - CHOCO
628;7010 - BERLIN - CALDAS
629;0 - BERLIN - CASANARE
630;0 - BERLIN - CUNDINAMARCA
631;27021 - BERLIN - SANTANDER
632;0 - BERLIN - SUCRE
633;0 - BERLIN - TOLIMA
634;2230 - BERLIN (PUEBLO NUEVO) - ANTIOQUIA
635;0 - BERMEJA ALTA - CAUCA
636;19097 - BERMEJAL - MAGDALENA
637;0 - BERMEJAL - NARINO
638;29010 - BERMEJO - TOLIMA
639;0 - BERMUDEZ - BOLIVAR
640;0 - BERNARDINO ORTIZ - NARINO
641;21011 - BERRUECOS - NARINO
642;28003 - BERRUGAS - SUCRE
643;11075 - BESOTE - CESAR
644;2020 - BETANIA - ANTIOQUIA
645;5011 - BETANIA - BOLIVAR
646;0 - BETANIA - BOYACA
647;0 - BETANIA - CAUCA
648;0 - BETANIA - CHOCO
649;18009 - BETANIA - HUILA
650;0 - BETANIA - NARINO
651;0 - BETANIA - RISARALDA
652;0 - BETANIA - TOLIMA
653;30011 - BETANIA - VALLE DEL CAUCA
654;12038 - BETE - CHOCO
655;6007 - BETEITIVA - BOYACA
656;3008 - BETOYES - ARAUCA
657;2021 - BETULIA - ANTIOQUIA
658;0 - BETULIA - CORDOBA
659;0 - BETULIA - RISARALDA
660;27023 - BETULIA - SANTANDER
661;0 - BETULIA - SUCRE
662;0 - BIJAGUAL - ANTIOQUIA
663;0 - BIJAGUAL - CESAR
664;0 - BIJAITO - CORDOBA
665;29158 - BILBAO - TOLIMA
666;0 - BIRMANIA - SUCRE
667;30012 - BITACO - VALLE DEL CAUCA
668;0 - BITARIGUA - SANTANDER
669;14010 - BITUIMA - CUNDINAMARCA
670;0 - BLANQUICETH - ANTIOQUIA
671;0 - BLANQUISET - CHOCO
672;0 - BLEO - CORDOBA
673;6008 - BOAVITA - BOYACA
674;0 - BOCA CERRADA - SUCRE
675;0 - BOCA DE AME - CHOCO
676;0 - BOCA DE APARTADO - CHOCO
677;0 - BOCA DE BEBARA - CHOCO
678;0 - BOCA DE CAMARONES - LA GUAJIRA
679;0 - BOCA DE CURAY - NARINO
680;0 - BOCA DE GUAMAL - BOLIVAR
681;0 - BOCA DE LA CEIBA - CORDOBA
682;0 - BOCA DE LA CIENAGA - SUCRE
683;5012 - BOCA DE LA HONDA - BOLIVAR
684;0 - BOCA DE LOPEZ - CORDOBA
685;0 - BOCA DE MONTE - CORDOBA
686;0 - BOCA DE NAPI - CAUCA
687;12067 - BOCA DE NAURITA (NAURITA) - CHOCO
688;0 - BOCA DE NEMOTA (NEMOTA) - CHOCO
689;0 - BOCA DE PAIMADO - CHOCO
690;0 - BOCA DE PATIA - CAUCA
691;12050 - BOCA DE PEPE - CHOCO
692;0 - BOCA DE RASPADURA - CHOCO
693;0 - BOCA DE SAN ANTONIO - BOLIVAR
694;0 - BOCA DE SAN JUAN - CHOCO
695;0 - BOCA DE SAN LUIS - CHOCO
696;0 - BOCA DE SURUCO - CHOCO
697;0 - BOCA DE TANANDO - CHOCO
698;0 - BOCA DE TULMO - NARINO
699;0 - BOCA DE URE - CORDOBA
700;0 - BOCA DEL MONTE - LA GUAJIRA
701;0 - BOCA GRANDE - CAUCA
702;0 - BOCA NEGRA - SUCRE
703;5013 - BOCACHICA - BOLIVAR
704;0 - BOCADEMONTE - CUNDINAMARCA
705;0 - BOCANA NUEVA - NARINO
706;0 - BOCAS - SANTANDER
707;0 - BOCAS DE ARACATACA - MAGDALENA
708;31008 - BOCAS DE ARARA - VAUPES
709;0 - BOCAS DE BARBACOAS - ANTIOQUIA
710;30205 - BOCAS DE CALIMA - VALLE DEL CAUCA
711;0 - BOCAS DE CURBARADO - CHOCO
712;0 - BOCAS DE GUANAPALO (MIRAMAR) - CASANARE
713;0 - BOCAS DE GUAPA - ANTIOQUIA
714;0 - BOCAS DE GUAYURIBA - META
715;0 - BOCAS DE LA HERMOSA - CASANARE
716;0 - BOCAS DE PERRO - CORDOBA
717;21012 - BOCAS DE SATINGA - NARINO
718;0 - BOCAS DE SOLIS - BOLIVAR
719;0 - BOCAS DE TIGRE - CESAR
720;0 - BOCAS DE TULUA - VALLE DEL CAUCA
721;0 - BOCAS DE YARI - GUAINIA
722;0 - BOCAS DEL ATRATO - ANTIOQUIA
723;0 - BOCAS DEL CARARE - SANTANDER
724;0 - BOCAS DEL HORTA - SANTANDER
725;10007 - BOCAS DEL PALO - CAUCA
726;0 - BOCAS DEL PALO - VALLE DEL CAUCA
727;0 - BOCAS DEL PAUTO - CASANARE
728;0 - BOCAS DEL PERDIDO - META
729;30201 - BOCAS DEL SAN JUAN - VALLE DEL CAUCA
730;27024 - BOCAS ROSARIO - SANTANDER
731;4041 - BOCATOCINO - ATLANTICO
732;22013 - BOCHALEMA - NORTE DE SANTANDER
733;0 - BOCOTA - BOYACA
734;0 - BODEGA ARRIBA - CAUCA
735;5014 - BODEGA CENTRAL - BOLIVAR
736;0 - BODEGAS - ANTIOQUIA
737;14000 - BOGOTA - BOGOTA
738;0 - BOHIO - VALLE DEL CAUCA
739;4036 - BOHORQUEZ - ATLANTICO
740;0 - BOHORQUEZ - NARINO
741;0 - BOITIVA LA ESPERANZA - CUNDINAMARCA
742;0 - BOITIVA SAN ROQUE - CUNDINAMARCA
743;0 - BOJABA - BOYACA
744;14011 - BOJACA - CUNDINAMARCA
745;12035 - BOJAYA  (BELLAVISTA) - CHOCO
746;10008 - BOLIVAR - CAUCA
747;21013 - BOLIVAR - NARINO
748;27026 - BOLIVAR - SANTANDER
749;30013 - BOLIVAR - VALLE DEL CAUCA
750;0 - BOLIVAR (SAN PEDRO) - NARINO
751;7011 - BOLIVIA - CALDAS
752;0 - BOLIVIA - CAQUETA
753;0 - BOLIVIA - HUILA
754;0 - BOLO ALIZAL - VALLE DEL CAUCA
755;0 - BOLO AZUL - VALLE DEL CAUCA
756;0 - BOLO BARRIO NUEVO - VALLE DEL CAUCA
757;0 - BOLO BLANCO - VALLE DEL CAUCA
758;0 - BOLO HARTONAL - VALLE DEL CAUCA
759;0 - BOLO LA ITALIA - VALLE DEL CAUCA
760;30014 - BOLO NEGRO - VALLE DEL CAUCA
761;30015 - BOLO SAN ISIDRO - VALLE DEL CAUCA
762;2023 - BOLOMBOLO - ANTIOQUIA
763;0 - BOMBA - BOLIVAR
764;19009 - BOMBA - MAGDALENA
765;21015 - BOMBONA - NARINO
766;7012 - BONAFONT - CALDAS
767;0 - BONDA - MAGDALENA
768;0 - BONGAS MELLAS - CORDOBA
769;0 - BONITO VIENTO - CORDOBA
770;0 - BONZA - BOYACA
771;0 - BOQUERON - CESAR
772;0 - BOQUERON - CUNDINAMARCA
773;29012 - BOQUERON - TOLIMA
774;0 - BOQUERON - VALLE DEL CAUCA
775;0 - BOQUERON DE ILO - CUNDINAMARCA
776;35132 - BOQUIA - QUINDIO
777;0 - BOQUILLITA - BOLIVAR
778;0 - BORAUDO - CHOCO
779;0 - BORRERO - SANTANDER
780;30016 - BORRERO AYERBE - VALLE DEL CAUCA
781;11009 - BOSCONIA - CESAR
782;0 - BOSCONIA - SANTANDER
783;0 - BOSIGAS - BOYACA
784;0 - BOSQUE - ANTIOQUIA
785;0 - BOSQUE DOS - BOYACA
786;0 - BOSQUE TRES - BOYACA
787;0 - BOSQUE UNO - BOYACA
788;0 - BOSQUES DE TOSCANA - QUINDIO
789;0 - BOSQUES DEL PALMAR - CALDAS
790;28107 - BOSSA NAVARRO - SUCRE
791;0 - BOTAFOGO - CAUCA
792;0 - BOTALON - ARAUCA
793;21171 - BOTANILLA - NARINO
794;0 - BOTERO - ANTIOQUIA
795;0 - BOTILLERO - MAGDALENA
796;0 - BOTON DE LEIVA - BOLIVAR
797;0 - BOTTON HOUSE - SAN ANDRES Y PROVIDENCIA
798;0 - BOYACA - BOLIVAR
799;6009 - BOYACA - BOYACA
800;0 - BOYACA - VALLE DEL CAUCA
801;0 - BOYAHUAZU - AMAZONAS
802;0 - BRASIL - ANTIOQUIA
803;29013 - BRASIL - TOLIMA
804;0 - BRASITO - CHOCO
805;0 - BRAZO CORTO - CAUCA
806;0 - BRAZO DE LA ROTURA - CAUCA
807;0 - BRAZO DE LOS NARANJOS - CHOCO
808;0 - BRICENO - ANTIOQUIA
809;2024 - BRICENO - ANTIOQUIA
810;6010 - BRICENO - BOYACA
811;35432 - BRICENO - CUNDINAMARCA
812;21016 - BRICENO - NARINO
813;0 - BRICENO - TOLIMA
814;0 - BRISAS - CAUCA
815;0 - BRISAS - CHOCO
816;0 - BRISAS DE BOLIVAR - BOLIVAR
817;0 - BRISAS DE LLANO - CASANARE
818;0 - BRISAS DE LOS CRISTALES - VALLE DEL CAUCA
819;0 - BRISAS DE MONTEBELLO - VALLE DEL CAUCA
820;0 - BRISAS DEL ACUEDUCTO - NARINO
821;0 - BRISAS DEL CARANAL - ARAUCA
822;0 - BRISAS DEL CARIBE - CORDOBA
823;0 - BRISAS DEL CETINO - CHOCO
824;0 - BRISAS DEL DUDA - META
825;0 - BRISAS DEL FRAYLE - VALLE DEL CAUCA
826;0 - BRISAS DEL GUALI - TOLIMA
827;0 - BRISAS DEL MANACACIAS - META
828;0 - BRISAS DEL MAR - CORDOBA
829;0 - BRISAS DEL MAR - SUCRE
830;0 - BRISAS DEL PALMAR - PUTUMAYO
831;0 - BRISAS DEL RIO SAN MIGUEL - PUTUMAYO
832;0 - BROQUELES - CORDOBA
833;0 - BROQUELITO - CORDOBA
834;0 - BRUGO - ANTIOQUIA
835;18010 - BRUSELAS - HUILA
836;0 - BRUSELAS - NARINO
837;0 - BRUSELAS - TOLIMA
838;0 - BUBETA - CESAR
839;0 - BUBUEY - CAUCA
840;27000 - BUCARAMANGA - SANTANDER
841;22014 - BUCARASICA - NORTE DE SANTANDER
842;0 - BUCHADO - ANTIOQUIA
843;0 - BUCHELI - NARINO
844;0 - BUCHITOLO - VALLE DEL CAUCA
845;0 - BUENA VISTA - CAUCA
846;0 - BUENA VISTA - CHOCO
847;0 - BUENA VISTA - RISARALDA
848;0 - BUENAS BRISAS - CHOCO
849;5139 - BUENASENA - BOLIVAR
850;30017 - BUENAVENTURA - VALLE DEL CAUCA
851;4012 - BUENAVENTURA DE LENA - ATLANTICO
852;0 - BUENAVISTA - ANTIOQUIA
853;5015 - BUENAVISTA - BOLIVAR
854;6011 - BUENAVISTA - BOYACA
855;7079 - BUENAVISTA - CALDAS
856;0 - BUENAVISTA - CAUCA
857;13006 - BUENAVISTA - CORDOBA
858;16050 - BUENAVISTA - LA GUAJIRA
859;0 - BUENAVISTA - MAGDALENA
860;0 - BUENAVISTA - META
861;21017 - BUENAVISTA - NARINO
862;0 - BUENAVISTA - NORTE DE SANTANDER
863;24003 - BUENAVISTA - QUINDIO
864;27027 - BUENAVISTA - SANTANDER
865;0 - BUENAVISTA - SUCRE
866;0 - BUENAVISTA - TOLIMA
867;0 - BUENAVISTA BAJA - TOLIMA
868;28005 - BUENAVISTASeg.San Pedro  - SUCRE
869;0 - BUENAVISTICA - SUCRE
870;2206 - BUENOS AIRES - ANTIOQUIA
871;5095 - BUENOS AIRES - BOLIVAR
872;0 - BUENOS AIRES - CALDAS
873;10009 - BUENOS AIRES - CAUCA
874;0 - BUENOS AIRES - CESAR
875;13095 - BUENOS AIRES - CORDOBA
876;0 - BUENOS AIRES - GUAVIARE
877;0 - BUENOS AIRES - HUILA
878;0 - BUENOS AIRES - MAGDALENA
879;21018 - BUENOS AIRES - NARINO
880;0 - BUENOS AIRES - PUTUMAYO
881;0 - BUENOS AIRES - SUCRE
882;29014 - BUENOS AIRES - TOLIMA
883;30018 - BUENOS AIRES - VALLE DEL CAUCA
884;0 - BUENOS AIRES PARTE ALTA - ANTIOQUIA
885;21019 - BUESACO - NARINO
886;21168 - BUESAQUILLO CENTRO - NARINO
887;0 - BUESAQUILLO DOS - NARINO
888;30019 - BUGA - VALLE DEL CAUCA
889;30020 - BUGALAGRANDE - VALLE DEL CAUCA
890;0 - BUJARAVITA - CESAR
891;27028 - BURAGA - SANTANDER
892;11010 - BURBURA - CESAR
893;0 - BURITACA - MAGDALENA
894;2025 - BURITICA - ANTIOQUIA
895;0 - BURITICA - MAGDALENA
896;0 - BURRUSCOS - ATLANTICO
897;0 - BURUJON - CHOCO
898;6012 - BUSBANZA - BOYACA
899;0 - BUTAREGUA - SANTANDER
900;0 - BUTURAMA - CESAR
901;0 - CABANA - CAUCA
902;0 - CABANAS - ANTIOQUIA
903;0 - CABANAS DE BURITACA - MAGDALENA
904;0 - CABANITA - CAUCA
905;0 - CABECERA DOMINGUILLO - CAUCA
906;0 - CABECERA RIO SAN JUAN - VALLE DEL CAUCA
907;0 - CABECITAL - CAUCA
908;0 - CABILDO INDIGENA NUEVO MONTERREY - PUTUMAYO
909;0 - CABITO - CAUCA
910;16047 - CABO DE LA VELA - LA GUAJIRA
911;0 - CABO MANGLARES - NARINO
912;0 - CABO MARZO - CHOCO
913;0 - CABO VERDE - CUNDINAMARCA
914;0 - CABRAS - CALDAS
915;14013 - CABRERA - CUNDINAMARCA
916;19077 - CABRERA - MAGDALENA
917;0 - CABRERA - NARINO
918;27029 - CABRERA - SANTANDER
919;0 - CABUYA - CORDOBA
920;0 - CABUYAL - CAUCA
921;20003 - CABUYARO - META
922;0 - CACAGUAL - NARINO
923;0 - CACAGUAL - SUCRE
924;0 - CACAHUAL - GUAINIA
925;15005 - CACAHUAL (Cor. Departamental) - GUAINIA
926;0 - CACAO - BOLIVAR
927;0 - CACAO - CAUCA
928;0 - CACAO - NARINO
929;0 - CACAOTAL - CORDOBA
930;20051 - CACAYAL - META
931;2155 - CACERES - ANTIOQUIA
932;0 - CACERES - CUNDINAMARCA
933;0 - CACERI - ANTIOQUIA
934;0 - CACHAMA - ARAUCA
935;0 - CACHIMBAL - VALLE DEL CAUCA
936;14014 - CACHIPAY - CUNDINAMARCA
937;27030 - CACHIPAY - SANTANDER
938;22017 - CACHIRA - NORTE DE SANTANDER
939;27031 - CACHIRI - SANTANDER
940;0 - CACICAZGO - CUNDINAMARCA
941;0 - CACOLI REPOSO - VALLE DEL CAUCA
942;22016 - CACOTA - NORTE DE SANTANDER
943;0 - CADILLO - CORDOBA
944;0 - CAFE PISAO - CORDOBA
945;0 - CAGUANCITO - HUILA
946;0 - CAGUI - BOLIVAR
947;2026 - CAICEDO - ANTIOQUIA
948;30022 - CAICEDONIA - VALLE DEL CAUCA
949;0 - CAIMALITO - RISARALDA
950;0 - CAIMAN - CASANARE
951;0 - CAIMAN - CORDOBA
952;0 - CAIMANERA - MAGDALENA
953;0 - CAIMANEROS - CHOCO
954;0 - CAIMITAL - BOLIVAR
955;0 - CAIMITAL - HUILA
956;0 - CAIMITO - LA GUAJIRA
957;28006 - CAIMITO - SUCRE
958;0 - CAIMITO - TOLIMA
959;0 - CAIRO SOCORRO - TOLIMA
960;0 - CAJA AGRARIA - NARINO
961;0 - CAJABAMBA - NARINO
962;0 - CAJAMARCA - CAUCA
963;29015 - CAJAMARCA - TOLIMA
964;0 - CAJAMARCA - VALLE DEL CAUCA
965;0 - CAJAMARQUITA - TOLIMA
966;0 - CAJAMBRE - VALLE DEL CAUCA
967;0 - CAJAPI - NARINO
968;10010 - CAJETE - CAUCA
969;10011 - CAJIBIO - CAUCA
970;14015 - CAJICA - CUNDINAMARCA
971;19087 - CALABAZO - MAGDALENA
972;0 - CALABOZO - TOLIMA
973;0 - CALAHORRA - CHOCO
974;0 - CALAHORRA - CUNDINAMARCA
975;0 - CALAMACO - BOYACA
976;5016 - CALAMAR - BOLIVAR
977;0 - CALAMAR - GUAVIARE
978;17003 - CALAMAR  - GUAVIARE
979;24004 - CALARCA - QUINDIO
980;0 - CALARMA - TOLIMA
981;2027 - CALDAS - ANTIOQUIA
982;6014 - CALDAS - BOYACA
983;29016 - CALDAS VIEJO - TOLIMA
984;5179 - CALDERA - BOLIVAR
985;0 - CALDERAS - CAUCA
986;10012 - CALDONO - CAUCA
987;0 - CALERA - ANTIOQUIA
988;0 - CALERAS - BOYACA
989;0 - CALETA - NARINO
990;0 - CALETA VIENTO LIBRE - NARINO
991;30000 - CALI - VALLE DEL CAUCA
992;0 - CALIBIO - CAUCA
993;27033 - CALICHAL - SANTANDER
994;0 - CALICHALES - CAUCA
995;0 - CALIFORNIA - ANTIOQUIA
996;27034 - CALIFORNIA - SANTANDER
997;30199 - CALIMA  (EL  DARIEN) - VALLE DEL CAUCA
998;0 - CALLE 10 - ANTIOQUIA
999;0 - CALLE BARRIDA - CORDOBA
1000;0 - CALLE DEL CEDRO - CHOCO
1001;0 - CALLE LA PAZ - ANTIOQUIA
1002;0 - CALLE LARGA - CALDAS
1003;0 - CALLE LARGA - CAUCA
1004;0 - CALLE LARGA - CHOCO
1005;0 - CALLE LARGA - CORDOBA
1006;0 - CALLE LARGA - RISARALDA
1007;0 - CALLE LARGA - VALLE DEL CAUCA
1008;0 - CALLE NUEVA - CORDOBA
1009;0 - CALLE TIBIA - CAUCA
1010;0 - CALLE VIEJA - ANTIOQUIA
1011;13097 - CALLEJAS - CORDOBA
1012;0 - CALLEJON - SUCRE
1013;0 - CALLEJON ACADEMIA MILITAR - VALLE DEL CAUCA
1014;0 - CALLELARGA - CAUCA
1015;0 - CALLEMAR - CORDOBA
1016;0 - CALOTENO - CAUCA
1017;10013 - CALOTO - CAUCA
1018;0 - CALUCE - VALLE DEL CAUCA
1019;0 - CALZON BLANCO - SUCRE
1020;0 - CAMACHO - CUNDINAMARCA
1021;0 - CAMAJON - SUCRE
1022;0 - CAMALA - TOLIMA
1023;0 - CAMANAOS - VAUPES
1024;14016 - CAMANCHA - CUNDINAMARCA
1025;0 - CAMARONES - CAUCA
1026;16024 - CAMARONES - LA GUAJIRA
1027;0 - CAMBALACHE - CAUCA
1028;14017 - CAMBAO - CUNDINAMARCA
1029;0 - CAMBIMBA - SUCRE
1030;0 - CAMBRAS - CUNDINAMARCA
1031;0 - CAMBULO - CUNDINAMARCA
1032;0 - CAMELIAS - CALDAS
1033;0 - CAMELIAS - TOLIMA
1034;0 - CAMILANDIA - NORTE DE SANTANDER
1035;0 - CAMILO TORRES - CAUCA
1036;0 - CAMILOCE - ANTIOQUIA
1037;0 - CAMINO LA LAGUNA - CORDOBA
1038;0 - CAMINO REAL - CORDOBA
1039;2028 - CAMPAMENTO - ANTIOQUIA
1040;0 - CAMPANA - LA GUAJIRA
1041;0 - CAMPANARIO - NARINO
1042;0 - CAMPARRUSIA - ANTIOQUIA
1043;4003 - CAMPECHE - ATLANTICO
1044;0 - CAMPEON - TOLIMA
1045;0 - CAMPO 14 - SANTANDER
1046;0 - CAMPO 16 - SANTANDER
1047;0 - CAMPO 23 - SANTANDER
1048;0 - CAMPO 5 - SANTANDER
1049;0 - CAMPO 6 - SANTANDER
1050;0 - CAMPO ALEGRE - ANTIOQUIA
1051;0 - CAMPO ALEGRE - CASANARE
1052;0 - CAMPO ALEGRE - CHOCO
1053;0 - CAMPO ALEGRE - CORDOBA
1054;0 - CAMPO ALEGRE - CUNDINAMARCA
1055;0 - CAMPO ALEGRE - GUAINIA
1056;20004 - CAMPO ALEGRE - MAGDALENA
1057;33094 - CAMPO ALEGRE - META
1058;0 - CAMPO ALEGRE - NARINO
1059;0 - CAMPO ALEGRE - NORTE DE SANTANDER
1060;0 - CAMPO ALEGRE - PUTUMAYO
1061;28093 - CAMPO ALEGRE - SUCRE
1062;0 - CAMPO ALEGRE - TOLIMA
1063;30023 - CAMPO ALEGRE - VALLE DEL CAUCA
1064;0 - CAMPO AMALIA - CESAR
1065;0 - CAMPO BELLO - CORDOBA
1066;0 - CAMPO BELLO - NARINO
1067;27035 - CAMPO CAPOTE - SANTANDER
1068;4004 - CAMPO DE LA CRUZ - ATLANTICO
1069;22018 - CAMPO DOS - NORTE DE SANTANDER
1070;0 - CAMPO GALAN - SANTANDER
1071;0 - CAMPO GILES - NORTE DE SANTANDER
1072;0 - CAMPO HERMOSO - BOYACA
1073;0 - CAMPO HERMOSO - CAQUETA
1074;0 - CAMPO PALLARES - BOLIVAR
1075;0 - CAMPO SECO - SANTANDER
1076;0 - CAMPO SERENO - BOLIVAR
1077;0 - CAMPO VIJAO - ANTIOQUIA
1078;0 - CAMPOALEGRE - BOYACA
1079;0 - CAMPOALEGRE - CAUCA
1080;18012 - CAMPOALEGRE - HUILA
1081;0 - CAMPOALEGRE ZONA PLANA - CAUCA
1082;0 - CAMPO-ALEGRE-ARZARIO - CESAR
1083;0 - CAMPOBELLO - CORDOBA
1084;12044 - CAMPOBONITO - CHOCO
1085;6156 - CAMPOHERMOSO - BOYACA
1086;29017 - CAMPOHERMOSO - TOLIMA
1087;0 - CAMPOSANO - CAUCA
1088;0 - CAMUESTES - NARINO
1089;0 - CANA BRAVA - PUTUMAYO
1090;0 - CANA DE CANANETE - CORDOBA
1091;0 - CANAAN - QUINDIO
1092;0 - CANADA - NARINO
1093;0 - CANADA - SANTANDER
1094;0 - CANADA RODEO - TOLIMA
1095;0 - CANADULCE - CAUCA
1096;0 - CANADUZAL - NARINO
1097;20005 - CANAGUARO - META
1098;0 - CANAHUATE - CORDOBA
1099;0 - CANALETAL - BOLIVAR
1100;13078 - CANALETE - CORDOBA
1101;0 - CANANGUA - VALLE DEL CAUCA
1102;0 - CANAS - BOLIVAR
1103;0 - CANAS BRAVAS - ARAUCA
1104;2029 - CANASGORDAS - ANTIOQUIA
1105;0 - CANAVERAL - ANTIOQUIA
1106;5188 - CANAVERAL - BOLIVAR
1107;0 - CANAVERAL - CALDAS
1108;0 - CANAVERAL - CHOCO
1109;30192 - CANAVERAL - VALLE DEL CAUCA
1110;0 - CANAVERAL (AGUA FRIA) - MAGDALENA
1111;0 - CANAVERALEJO - ANTIOQUIA
1112;16033 - CANAVERALES - LA GUAJIRA
1113;0 - CANAVERALES - TOLIMA
1114;0 - CANAZEJAS - CUNDINAMARCA
1115;0 - CANCHIMAY - CUNDINAMARCA
1116;0 - CANCUENA - CUNDINAMARCA
1117;4005 - CANDELARIA - ATLANTICO
1118;5117 - CANDELARIA - BOLIVAR
1119;10149 - CANDELARIA - CAUCA
1120;11011 - CANDELARIA - CESAR
1121;0 - CANDELARIA - CORDOBA
1122;0 - CANDELARIA - SUCRE
1123;30024 - CANDELARIA - VALLE DEL CAUCA
1124;19105 - CANDELARIA (CAIMAN) - MAGDALENA
1125;0 - CANDELIA - CESAR
1126;21164 - CANDELILLAS - NARINO
1127;0 - CANDELO (ROSARIO) - NARINO
1128;0 - CANECAS - BOYACA
1129;0 - CANELON - CUNDINAMARCA
1130;0 - CANEY MEDIO - META
1131;28022 - CANITO - SUCRE
1132;0 - CANO ALTO - NARINO
1133;0 - CANO AMARILLO - META
1134;0 - CANO BAJO - NARINO
1135;0 - CANO BAUL - SANTANDER
1136;0 - CANO BLANCO - META
1137;0 - CANO CHIQUITO - CASANARE
1138;19098 - CANO DE AGUAS - MAGDALENA
1139;19010 - CANO DE PALMA - MAGDALENA
1140;5018 - CANO DEL ORO - BOLIVAR
1141;0 - CANO GRANDE - CORDOBA
1142;0 - CANO MOCHO - MAGDALENA
1143;0 - CANO MONO - BOLIVAR
1144;0 - CANO NEGRO - BOYACA
1145;28009 - CANO PRIETO - SUCRE
1146;0 - CANO RAYADO - META
1147;0 - CANOA - CORDOBA
1148;0 - CANOAS - ANTIOQUIA
1149;0 - CANOAS - BOYACA
1150;0 - CANOHONDO - BOLIVAR
1151;27036 - CANTABRIA - SANTANDER
1152;19110 - CANTAGALLAR - MAGDALENA
1153;5080 - CANTAGALLO - BOLIVAR
1154;0 - CANTAGALLO - SUCRE
1155;0 - CANTALOMOTA - VALLE DEL CAUCA
1156;0 - CANTANO BAJO - SANTANDER
1157;0 - CANTARITO - CAUCA
1158;0 - CANTARRANA - SUCRE
1159;5103 - CANTERA - BOLIVAR
1160;0 - CANTERA - SANTANDER
1161;0 - CANTIMPAL - NARINO
1162;0 - CANTINO - BOYACA
1163;0 - CANUAGUATE - SUCRE
1164;0 - CANUELAR - CORDOBA
1165;28007 - CANUTAL - SUCRE
1166;28008 - CANUTALITO - SUCRE
1167;14018 - CAPARRAPI - CUNDINAMARCA
1168;14019 - CAPELLANIA - CUNDINAMARCA
1169;0 - CAPELLANIAS - CAUCA
1170;0 - CAPILLA - NARINO
1171;27127 - CAPILLA DEL CARMEN - SANTANDER
1172;22019 - CAPITAN LARGO - NORTE DE SANTANDER
1173;27039 - CAPITANEJO - SANTANDER
1174;0 - CAPITOLIO - CAQUETA
1175;10014 - CAPONERA - CAUCA
1176;0 - CAPRICHO - GUAVIARE
1177;0 - CAPUCHO - MAGDALENA
1178;12066 - CAPURGANA - CHOCO
1179;14020 - CAQUEZA - CUNDINAMARCA
1180;0 - CARABALLO - MAGDALENA
1181;0 - CARACOL - ANTIOQUIA
1182;28010 - CARACOL - SUCRE
1183;2030 - CARACOLI - ANTIOQUIA
1184;4006 - CARACOLI - ATLANTICO
1185;11012 - CARACOLI - CESAR
1186;0 - CARACOLI - LA GUAJIRA
1187;0 - CARACOLI GRANDE - BOLIVAR
1188;11013 - CARACOLICITO - CESAR
1189;2031 - CARAMANTA - ANTIOQUIA
1190;13107 - CARAMELO - CORDOBA
1191;0 - CARANAL - ARAUCA
1192;0 - CARANO - CAQUETA
1193;0 - CARAUTA - ANTIOQUIA
1194;0 - CARBONERO - CORDOBA
1195;0 - CARBONERO - VALLE DEL CAUCA
1196;0 - CARCASI - NORTE DE SANTANDER
1197;27041 - CARCASI - SANTANDER
1198;0 - CARCUEL - NARINO
1199;0 - CARDENAS - NARINO
1200;0 - CARDENAS ROSAFLORIDA - NARINO
1201;0 - CARDONAL - CUNDINAMARCA
1202;0 - CAREPA - ANTIOQUIA
1203;2032 - CAREPA-seg. Chigorodo - ANTIOQUIA
1204;0 - CARGAZOL - NARINO
1205;0 - CARGUEROS - ANTIOQUIA
1206;0 - CARIBAYONA - CASANARE
1207;0 - CARIBIA - ANTIOQUIA
1208;0 - CARLOS LLERAS RESTREPO - NARINO
1209;21021 - CARLOSAMA - NARINO
1210;0 - CARMELITA - CHOCO
1211;0 - CARMELO - CHOCO
1212;29018 - CARMEN DE APICALA - TOLIMA
1213;0 - CARMEN DE ARIGUANI - MAGDALENA
1214;0 - CARMEN DE BULIRA - TOLIMA
1215;14021 - CARMEN DE CARUPA - CUNDINAMARCA
1216;0 - CARMEN DE SURAMA - CHOCO
1217;2049 - CARMEN DE VIBORAL - ANTIOQUIA
1218;0 - CARMEN DE VIBORAL - CAUCA
1219;0 - CARMEN DEL CICUCO - BOLIVAR
1220;12060 - CARMEN DEL DARIEN (CURBARADO) - CHOCO
1221;0 - CARMEN DEL MAGDALENA - MAGDALENA
1222;19103 - CARMEN DEL MAGDALENA (PARACO) - MAGDALENA
1223;0 - CARNIZALA - BOLIVAR
1224;2034 - CAROLINA - ANTIOQUIA
1225;0 - CAROLINA - CESAR
1226;13083 - CAROLINA - CORDOBA
1227;2235 - CAROLINA DEL PRINCIPE - ANTIOQUIA
1228;0 - CARPINTERO - CAUCA
1229;0 - CARPINTERO - SANTANDER
1230;0 - CARRA - ANTIOQUIA
1231;0 - CARRA - CHOCO
1232;16026 - CARRAIPIA - LA GUAJIRA
1233;0 - CARRETAL - CORDOBA
1234;16054 - CARRETALITO - LA GUAJIRA
1235;0 - CARRETERO - ARAUCA
1236;0 - CARRETERO - MAGDALENA
